filename,artist,lof_raw_score,lof_anomaly_score,lof_flag
Romanticism/francisco-goya_farewell-1799.jpg,francisco goya,1.0027536,0.1499399,0
Romanticism/john-singleton-copley_the-major-peirson-s-death-1784.jpg,john singleton copley,1.0435482,0.31327274,0
Romanticism/alfred-stevens_widow.jpg,alfred stevens,0.9891082,0.09530661,0
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,pavel svinyin,0.9926335,0.109421216,0
Romanticism/maxim-vorobiev_view-from-the-terrace-of-the-elagin-palace-1823.jpg,maxim vorobiev,1.1036409,0.5538709,0
Romanticism/gustave-dore_battle-of-lepanto-in-1571-1877.jpg,gustave dore,1.0101755,0.17965539,0
Romanticism/eugene-delacroix_the-execution-of-the-doge-marino-faliero-1826(1).jpg,eugene delacroix,1.003783,0.15406129,0
Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg,joseph wright,1.1458217,0.7227537,0
Romanticism/taras-shevchenko_bathsheba-1860.jpg,taras shevchenko,1.0765662,0.44546968,0
Romanticism/thomas-cole_a-view-near-tivoli-morning-1832.jpg,thomas cole,1.0046628,0.15758367,0
Romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,albert bierstadt,1.0402646,0.30012584,0
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,john atkinson grimshaw,1.0484875,0.3330487,0
Romanticism/sir-lawrence-alma-tadema_a-crown.jpg,sir lawrence alma tadema,0.9907017,0.10168652,0
Romanticism/theodore-gericault_portrait-of-alfred-and-elizabeth-dedreux-1819.jpg,theodore gericault,1.0144031,0.19658194,0
Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,gustave dore,0.9920001,0.10688515,0
Romanticism/orest-kiprensky_portrait-of-prince-e-g-gagarin-as-a-child-1817.jpg,orest kiprensky,0.9886651,0.093532525,0
Romanticism/eugene-delacroix_chopin(1).jpg,eugene delacroix,1.0510627,0.34335908,0
Romanticism/gustave-dore_don-quixote-98.jpg,gustave dore,1.0096127,0.17740211,0
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg,francisco goya,1.0293471,0.25641432,0
Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg,fyodor solntsev,1.0370826,0.28738558,0
