filename,artist,lof_raw_score,lof_anomaly_score,lof_flag
Romanticism/francisco-goya_farewell-1799.jpg,francisco goya,1.1435183,0.23986636,0
Romanticism/john-singleton-copley_the-major-peirson-s-death-1784.jpg,john singleton copley,1.1723734,0.2766317,0
Romanticism/alfred-stevens_widow.jpg,alfred stevens,1.0509436,0.121913396,0
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,pavel svinyin,0.9784382,0.029531492,0
Romanticism/maxim-vorobiev_view-from-the-terrace-of-the-elagin-palace-1823.jpg,maxim vorobiev,1.2409788,0.3640445,0
Romanticism/gustave-dore_battle-of-lepanto-in-1571-1877.jpg,gustave dore,1.0343626,0.100786835,0
Romanticism/eugene-delacroix_the-execution-of-the-doge-marino-faliero-1826(1).jpg,eugene delacroix,0.9993537,0.056180734,0
Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg,joseph wright,1.290375,0.42698202,0
Romanticism/taras-shevchenko_bathsheba-1860.jpg,taras shevchenko,1.030787,0.09623108,0
Romanticism/thomas-cole_a-view-near-tivoli-morning-1832.jpg,thomas cole,1.0308679,0.09633421,0
Romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,albert bierstadt,1.2686731,0.39933077,0
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,john atkinson grimshaw,1.1506348,0.24893369,0
Romanticism/sir-lawrence-alma-tadema_a-crown.jpg,sir lawrence alma tadema,1.0115368,0.071703725,0
Romanticism/theodore-gericault_portrait-of-alfred-and-elizabeth-dedreux-1819.jpg,theodore gericault,1.066606,0.1418695,0
Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,gustave dore,1.0259559,0.09007562,0
Romanticism/orest-kiprensky_portrait-of-prince-e-g-gagarin-as-a-child-1817.jpg,orest kiprensky,1.0002463,0.057318006,0
Romanticism/eugene-delacroix_chopin(1).jpg,eugene delacroix,1.075588,0.15331373,0
Romanticism/gustave-dore_don-quixote-98.jpg,gustave dore,1.0183897,0.08043522,0
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg,francisco goya,1.065994,0.1410897,0
Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg,fyodor solntsev,1.0893718,0.1708762,0
Romanticism/osman-hamdi_the-musician-girl-1880.jpg,osman hamdi,1.0807984,0.15995249,0
Romanticism/sir-lawrence-alma-tadema_death-of-the-pharaoh-firstborn-son-1872.jpg,sir lawrence alma tadema,1.0494153,0.11996618,0
Romanticism/theodore-gericault_two-post-horses.jpg,theodore gericault,1.2476382,0.37252948,0
Romanticism/sir-lawrence-alma-tadema_sculptors-in-ancient-rome-1877.jpg,sir lawrence alma tadema,1.0143769,0.07532233,0
Romanticism/george-frederick-watts_rachel-and-laura-gurney.jpg,george frederick watts,1.0201253,0.08264657,0
Romanticism/ivan-aivazovsky_calm-sea-rocky-coast-1860.jpg,ivan aivazovsky,1.0739853,0.15127173,0
Romanticism/alfred-stevens_study-of-the-role.jpg,alfred stevens,1.0615208,0.1353902,0
Romanticism/paul-cezanne_paul-alexis-reading-a-manuscript-to-emile-zola.jpg,paul cezanne,1.0305213,0.09589252,0
