filename,artist,gmm_neg_loglik,gmm_anomaly_score
Romanticism/francisco-goya_farewell-1799.jpg,francisco goya,-86.96607549140771,0.24983726956338273
Romanticism/john-singleton-copley_the-major-peirson-s-death-1784.jpg,john singleton copley,-75.22551067452919,0.4165874777010687
Romanticism/alfred-stevens_widow.jpg,alfred stevens,-81.47441064809018,0.3278349016985186
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,pavel svinyin,-90.27440330525471,0.2028493809778526
Romanticism/maxim-vorobiev_view-from-the-terrace-of-the-elagin-palace-1823.jpg,maxim vorobiev,-67.03729711130465,0.5328839538280606
Romanticism/gustave-dore_battle-of-lepanto-in-1571-1877.jpg,gustave dore,-78.078189435255,0.3760711324893691
Romanticism/eugene-delacroix_the-execution-of-the-doge-marino-faliero-1826(1).jpg,eugene delacroix,-81.82007976485241,0.3229253936751903
Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg,joseph wright,-63.20972191850867,0.587246667208239
Romanticism/taras-shevchenko_bathsheba-1860.jpg,taras shevchenko,-85.97892517980716,0.26385767850366887
Romanticism/thomas-cole_a-view-near-tivoli-morning-1832.jpg,thomas cole,-92.40216128718362,0.17262902174579986
Romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,albert bierstadt,-81.15504027553112,0.33237089097398115
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,john atkinson grimshaw,-94.76233791704195,0.13910764092562097
Romanticism/sir-lawrence-alma-tadema_a-crown.jpg,sir lawrence alma tadema,-82.2766380443857,0.3164409366387015
Romanticism/theodore-gericault_portrait-of-alfred-and-elizabeth-dedreux-1819.jpg,theodore gericault,-71.91729029954145,0.46357384034194254
Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,gustave dore,-98.53678681255006,0.085499475667148
Romanticism/orest-kiprensky_portrait-of-prince-e-g-gagarin-as-a-child-1817.jpg,orest kiprensky,-97.67584057550027,0.09772741925100523
Romanticism/eugene-delacroix_chopin(1).jpg,eugene delacroix,-86.09150023151443,0.26225878495841876
Romanticism/gustave-dore_don-quixote-98.jpg,gustave dore,-96.03465684493139,0.121037007242131
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg,francisco goya,-76.81533213220675,0.39400738354849657
Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg,fyodor solntsev,-83.06010126525518,0.30531347750995563
Romanticism/osman-hamdi_the-musician-girl-1880.jpg,osman hamdi,-81.49482398767042,0.32754497283420236
Romanticism/sir-lawrence-alma-tadema_death-of-the-pharaoh-firstborn-son-1872.jpg,sir lawrence alma tadema,-82.09689967368669,0.3189937448887187
