filename,artist,painting_swd,painting_swd_norm
Romanticism/francisco-goya_farewell-1799.jpg,francisco goya,0.07031041156272652,0.28776689703390823
Romanticism/john-singleton-copley_the-major-peirson-s-death-1784.jpg,john singleton copley,0.04753833964409474,0.7656114070257833
Romanticism/alfred-stevens_widow.jpg,alfred stevens,0.055695938710889285,0.5944340129480281
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,pavel svinyin,0.07076627272503867,0.27820119943257793
Romanticism/maxim-vorobiev_view-from-the-terrace-of-the-elagin-palace-1823.jpg,maxim vorobiev,0.04853516664602207,0.7446941926421018
Romanticism/gustave-dore_battle-of-lepanto-in-1571-1877.jpg,gustave dore,0.07103053083177412,0.2726560612485964
Romanticism/eugene-delacroix_the-execution-of-the-doge-marino-faliero-1826(1).jpg,eugene delacroix,0.05858272336304411,0.5338583129199443
Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg,joseph wright,0.043657704225627335,0.8470418687167759
Romanticism/taras-shevchenko_bathsheba-1860.jpg,taras shevchenko,0.06361329034237996,0.42829792202484673
Romanticism/thomas-cole_a-view-near-tivoli-morning-1832.jpg,thomas cole,0.07023724381293082,0.2893022341641114
Romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,albert bierstadt,0.05898942909053177,0.5253240829317094
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,john atkinson grimshaw,0.07148392730724425,0.26314208213298484
Romanticism/sir-lawrence-alma-tadema_a-crown.jpg,sir lawrence alma tadema,0.054013553345018,0.6297368441372495
Romanticism/theodore-gericault_portrait-of-alfred-and-elizabeth-dedreux-1819.jpg,theodore gericault,0.05126971732866464,0.6873129391635296
Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,gustave dore,0.07341451114659905,0.2226311048266142
Romanticism/orest-kiprensky_portrait-of-prince-e-g-gagarin-as-a-child-1817.jpg,orest kiprensky,0.0819495934968848,0.04353267856195486
Romanticism/eugene-delacroix_chopin(1).jpg,eugene delacroix,0.06276697533976282,0.4460568233303305
Romanticism/gustave-dore_don-quixote-98.jpg,gustave dore,0.06939897562108639,0.3068922828344717
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg,francisco goya,0.05040506299992858,0.7054566691457447
Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg,fyodor solntsev,0.06632980618151874,0.37129510802194643
Romanticism/osman-hamdi_the-musician-girl-1880.jpg,osman hamdi,0.05391712470466069,0.6317602830480945
Romanticism/sir-lawrence-alma-tadema_death-of-the-pharaoh-firstborn-son-1872.jpg,sir lawrence alma tadema,0.05498022032087196,0.6094525015858662
Romanticism/theodore-gericault_two-post-horses.jpg,theodore gericault,0.053238359044367106,0.6460033631464375
Romanticism/sir-lawrence-alma-tadema_sculptors-in-ancient-rome-1877.jpg,sir lawrence alma tadema,0.05254182742524675,0.6606192404992617
Romanticism/george-frederick-watts_rachel-and-laura-gurney.jpg,george frederick watts,0.05645995395548428,0.5784020729697814
Romanticism/ivan-aivazovsky_calm-sea-rocky-coast-1860.jpg,ivan aivazovsky,0.06735068629826438,0.3498731679854915
Romanticism/alfred-stevens_study-of-the-role.jpg,alfred stevens,0.05754378166300593,0.5556592535343414
Romanticism/paul-cezanne_paul-alexis-reading-a-manuscript-to-emile-zola.jpg,paul cezanne,0.05171284781298878,0.6780143795111213
Romanticism/john-atkinson-grimshaw_under-the-harvest-moon-1872.jpg,john atkinson grimshaw,0.06750314586617369,0.34667398752525447
Romanticism/theodore-gericault_presumed-portrait-of-pierre-paul-royer-collard.jpg,theodore gericault,0.0766093672559065,0.15559089621048527
Romanticism/gustave-dore_bertram-de-born.jpg,gustave dore,0.07115739435416957,0.2699939829839788
Romanticism/john-roddam-spencer-stanhope_love-and-the-maiden-1877.jpg,john roddam spencer stanhope,0.053917160453434684,0.6317595329031163
Romanticism/john-everett-millais_the-crown-of-love.jpg,john everett millais,0.04828681360014909,0.7499055822747276
Romanticism/john-william-waterhouse_sketch-for-a-mermaid-1892.jpg,john william waterhouse,0.0445141907455062,0.8290695303687968
Romanticism/jan-matejko_boleslaw-the-bold-1.jpg,jan matejko,0.07162916328297281,0.2600944800569338
Romanticism/alfred-stevens_the-japanese-mask.jpg,alfred stevens,0.0536957754242519,0.6364050311769396
Romanticism/alexander-ivanov_via-appia-at-sunset-1845.jpg,alexander ivanov,0.0564102068143306,0.5794459568277377
Romanticism/joseph-wright_the-lady-in-milton-s-comus.jpg,joseph wright,0.05554193193620316,0.5976656596795277
Romanticism/viktor-vasnetsov_the-unsmiling-tsarevna-1926.jpg,viktor vasnetsov,0.05760556107654098,0.5543628869281878
Romanticism/karl-bryullov_mountain-hunters(1).jpg,karl bryullov,0.044798153129915225,0.8231109216432098
Romanticism/francesco-hayez_the-new-favorite-harem-scene-1866.jpg,francesco hayez,0.05763061830842437,0.5538370910878332
Romanticism/konstantin-makovsky_dervish.jpg,konstantin makovsky,0.05390055147977074,0.6321080522170492
Romanticism/john-hoppner_portrait-of-mrs-young.jpg,john hoppner,0.0551478473027735,0.6059350512056649
Romanticism/eugene-delacroix_bay-of-tangier-in-morocco(1).jpg,eugene delacroix,0.04716169269598238,0.7735148897217707
Romanticism/henry-raeburn_portrait-of-mrs-anne-hart.jpg,henry raeburn,0.057015880346811015,0.5667366270233489
Romanticism/konstantin-makovsky_head-of-the-girl.jpg,konstantin makovsky,0.06291668661276638,0.44291531252954497
