filename,artist,hdbscan_raw_score,hdbscan_anomaly_score,hdbscan_label,hdbscan_noise
Romanticism/francisco-goya_farewell-1799.jpg,francisco goya,0.011516018648581244,0.032848905752155766,1,0
Romanticism/john-singleton-copley_the-major-peirson-s-death-1784.jpg,john singleton copley,0.2343946235832938,0.6685997247710453,-1,1
Romanticism/alfred-stevens_widow.jpg,alfred stevens,0.12176584651355526,0.34733139447008626,1,0
Romanticism/pavel-svinyin_an-indian-with-a-scalp.jpg,pavel svinyin,0.0,0.0,1,0
Romanticism/maxim-vorobiev_view-from-the-terrace-of-the-elagin-palace-1823.jpg,maxim vorobiev,0.31504188202895494,0.8986422657474483,-1,1
Romanticism/gustave-dore_battle-of-lepanto-in-1571-1877.jpg,gustave dore,0.09800137677171189,0.27954435359932983,1,0
Romanticism/eugene-delacroix_the-execution-of-the-doge-marino-faliero-1826(1).jpg,eugene delacroix,0.1375567127788614,0.39237410354540037,-1,1
Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg,joseph wright,0.3155227679437497,0.9000139703768586,-1,1
Romanticism/taras-shevchenko_bathsheba-1860.jpg,taras shevchenko,0.1879913434860262,0.5362365338957146,-1,1
Romanticism/thomas-cole_a-view-near-tivoli-morning-1832.jpg,thomas cole,0.0,0.0,0,0
Romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,albert bierstadt,0.15870816704503285,0.45270763971904127,-1,1
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,john atkinson grimshaw,0.23926821250417163,0.682501409721546,-1,1
Romanticism/sir-lawrence-alma-tadema_a-crown.jpg,sir lawrence alma tadema,0.10172794128940758,0.2901742049704193,1,0
Romanticism/theodore-gericault_portrait-of-alfred-and-elizabeth-dedreux-1819.jpg,theodore gericault,0.20304030256317135,0.579162987340985,-1,1
Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,gustave dore,0.010689845400658501,0.030492285119268023,1,0
Romanticism/orest-kiprensky_portrait-of-prince-e-g-gagarin-as-a-child-1817.jpg,orest kiprensky,0.14473888519275266,0.41286091517006834,-1,1
Romanticism/eugene-delacroix_chopin(1).jpg,eugene delacroix,0.22359058213465344,0.6377817007543428,-1,1
Romanticism/gustave-dore_don-quixote-98.jpg,gustave dore,0.020076387437556093,0.05726695821748187,1,0
Romanticism/francisco-goya_goya-attended-by-doctor-arrieta-1820.jpg,francisco goya,0.18695519194090243,0.5332809599695717,-1,1
Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg,fyodor solntsev,0.1870162737650022,0.5334551930221789,-1,1
Romanticism/osman-hamdi_the-musician-girl-1880.jpg,osman hamdi,0.1692396312587831,0.48274814989417053,-1,1
Romanticism/sir-lawrence-alma-tadema_death-of-the-pharaoh-firstborn-son-1872.jpg,sir lawrence alma tadema,0.14621102747404174,0.4170601323238011,-1,1
Romanticism/theodore-gericault_two-post-horses.jpg,theodore gericault,0.21668120365596674,0.6180730210987819,-1,1
Romanticism/sir-lawrence-alma-tadema_sculptors-in-ancient-rome-1877.jpg,sir lawrence alma tadema,0.13095273356759823,0.37353656104743777,1,0
Romanticism/george-frederick-watts_rachel-and-laura-gurney.jpg,george frederick watts,0.1035989656268511,0.2955112145738419,1,0
Romanticism/ivan-aivazovsky_calm-sea-rocky-coast-1860.jpg,ivan aivazovsky,0.02303036222594619,0.06569303344184121,0,0
Romanticism/alfred-stevens_study-of-the-role.jpg,alfred stevens,0.1816253833637264,0.5180779297408689,-1,1
Romanticism/paul-cezanne_paul-alexis-reading-a-manuscript-to-emile-zola.jpg,paul cezanne,0.18756156940850516,0.5350106233967812,-1,1
Romanticism/john-atkinson-grimshaw_under-the-harvest-moon-1872.jpg,john atkinson grimshaw,0.17354770552638973,0.49503673068830917,-1,1
Romanticism/theodore-gericault_presumed-portrait-of-pierre-paul-royer-collard.jpg,theodore gericault,0.0,0.0,1,0
Romanticism/gustave-dore_bertram-de-born.jpg,gustave dore,0.16276538892660586,0.4642806757890892,-1,1
Romanticism/john-roddam-spencer-stanhope_love-and-the-maiden-1877.jpg,john roddam spencer stanhope,0.24489732104122405,0.6985581791177184,-1,1
Romanticism/john-everett-millais_the-crown-of-love.jpg,john everett millais,0.16054049985244312,0.4579342835387452,-1,1
Romanticism/john-william-waterhouse_sketch-for-a-mermaid-1892.jpg,john william waterhouse,0.278606974185876,0.7947133915116262,-1,1
Romanticism/jan-matejko_boleslaw-the-bold-1.jpg,jan matejko,0.08405635526522913,0.2397668305545341,1,0
Romanticism/alfred-stevens_the-japanese-mask.jpg,alfred stevens,0.15395468948226815,0.4391485668120621,-1,1
Romanticism/alexander-ivanov_via-appia-at-sunset-1845.jpg,alexander ivanov,0.20601461795984083,0.5876470832011822,-1,1
Romanticism/joseph-wright_the-lady-in-milton-s-comus.jpg,joseph wright,0.30007105973078824,0.855938693817636,-1,1
Romanticism/viktor-vasnetsov_the-unsmiling-tsarevna-1926.jpg,viktor vasnetsov,0.20047515407731523,0.5718460209984068,-1,1
Romanticism/karl-bryullov_mountain-hunters(1).jpg,karl bryullov,0.2689523121422433,0.7671739186071362,-1,1
Romanticism/francesco-hayez_the-new-favorite-harem-scene-1866.jpg,francesco hayez,0.10172794128940758,0.2901742049704193,1,0
Romanticism/konstantin-makovsky_dervish.jpg,konstantin makovsky,0.1650304610980783,0.4707416884491978,-1,1
Romanticism/john-hoppner_portrait-of-mrs-young.jpg,john hoppner,0.13585860078001089,0.38753031831814067,-1,1
Romanticism/eugene-delacroix_bay-of-tangier-in-morocco(1).jpg,eugene delacroix,0.22069250507509433,0.6295150711927738,-1,1
Romanticism/henry-raeburn_portrait-of-mrs-anne-hart.jpg,henry raeburn,0.17907122506453926,0.510792312392861,-1,1
Romanticism/konstantin-makovsky_head-of-the-girl.jpg,konstantin makovsky,0.17159746828642966,0.4894737699772577,-1,1
Romanticism/ferdinand-georg-waldmã¼ller_mountain-landscape-with-vineyard-1862.jpg,ferdinand georg waldmã¼ller,0.0,0.0,0,0
Romanticism/orest-kiprensky_apollo-in-a-chariot-1817.jpg,orest kiprensky,0.17017104055684446,0.4854049514488005,-1,1
Romanticism/dante-gabriel-rossetti_arthur-s-tomb-1855.jpg,dante gabriel rossetti,0.18402507617311767,0.5249229414880087,-1,1
Romanticism/ivan-aivazovsky_ship-in-a-storm-1891.jpg,ivan aivazovsky,0.21311560710196628,0.6079023233318933,-1,1
Romanticism/john-everett-millais_rosalind-in-the-forest.jpg,john everett millais,0.280480922980579,0.8000587429928996,-1,1
Romanticism/cornelis-springer_church-in-zaltbommel.jpg,cornelis springer,0.021476651052456955,0.06126114482985925,0,0
Romanticism/gustave-dore_david-shows-saul-how-he-spared-his-life.jpg,gustave dore,0.0,0.0,1,0
Romanticism/thomas-cole_mount-chocorua-new-hampshire-1827.jpg,thomas cole,0.14576754102325262,0.41579510792006547,-1,1
Romanticism/francisco-goya_consequences-of-war.jpg,francisco goya,0.1852716919364645,0.5284788547744443,-1,1
Romanticism/gustave-dore_the-return-of-the-prodigal-son.jpg,gustave dore,0.0,0.0,1,0
Romanticism/orest-kiprensky_dmitry-donskoy-after-the-battle-of-kulikovo-detail-1.jpg,orest kiprensky,0.19124682795344672,0.5455226514083046,-1,1
Romanticism/jehan-georges-vibert_the-bullfighters-adoring-crowd.jpg,jehan georges vibert,0.13640649315378714,0.38909315574466036,-1,1
Romanticism/eugene-delacroix_study-sardanapalus(1).jpg,eugene delacroix,0.24050969819507634,0.6860426897157568,-1,1
Romanticism/gustave-dore_the-dell.jpg,gustave dore,0.0,0.0,1,0
Romanticism/john-crome_new-mills-norfolk-men-wading-1812.jpg,john crome,0.16083667220164935,0.45877910134274114,-1,1
Rococo/joseph-wright_edwin-from-minstrel-by-dr-beattie.jpg,joseph wright,0.19065875276823258,0.5438451943874564,-1,1
Romanticism/ivan-aivazovsky_fishermen-on-the-coast-of-the-sea-1852.jpg,ivan aivazovsky,0.0,0.0,0,0
Romanticism/ivan-aivazovsky_mountain-village-gunib-in-daghestan-view-from-the-east-1869.jpg,ivan aivazovsky,0.17583106163136997,0.5015498974154529,-1,1
Romanticism/mykola-pymonenko_meeting-at-the-well.jpg,mykola pymonenko,0.2513031600428971,0.7168305359148626,-1,1
Romanticism/john-atkinson-grimshaw_moonlight-1882.jpg,john atkinson grimshaw,0.26643652063526,0.7599977407433439,-1,1
Romanticism/george-frederick-watts_charles-booth(1).jpg,george frederick watts,0.2068118314564018,0.5899210974948378,-1,1
Romanticism/konstantin-makovsky_head.jpg,konstantin makovsky,0.1928044162707179,0.5499655993919815,-1,1
Romanticism/ivan-aivazovsky_night-tragedy-in-the-sea-of-marmara-1897.jpg,ivan aivazovsky,0.22400975682071386,0.6389773769837995,-1,1
Romanticism/gustave-dore_the-war-cry-of-the-crusaders.jpg,gustave dore,0.008412375489654296,0.02399590848573726,1,0
Romanticism/ivan-aivazovsky_tempest-on-the-sea-at-nidht-1849.jpg,ivan aivazovsky,0.0,0.0,0,0
Romanticism/orest-kiprensky_portrait-of-portrait-of-k-i-albrekht-1827.jpg,orest kiprensky,0.27211481090171574,0.7761947987273693,-1,1
Romanticism/gustave-dore_perched-upon-a-bust-of-pallas.jpg,gustave dore,0.35057541141459436,1.0,-1,1
Romanticism/cornelis-springer_cityview-wiith-marketstall.jpg,cornelis springer,0.021476651052456955,0.06126114482985925,0,0
Romanticism/paul-cezanne_women-dressing.jpg,paul cezanne,0.1640445087867057,0.46792930549457407,-1,1
Romanticism/john-constable_the-white-horse-1819.jpg,john constable,0.19467866440462384,0.5553118047243613,-1,1
Romanticism/ivan-aivazovsky_night-constantinople-1886.jpg,ivan aivazovsky,0.20703686507968008,0.5905629954031089,-1,1
Romanticism/theodore-gericault_horses-going-to-a-fair.jpg,theodore gericault,0.15692589992547218,0.44762380593740464,-1,1
Romanticism/gustave-dore_the-inferno-canto-32-2.jpg,gustave dore,0.21387043803756306,0.6100554433483572,-1,1
Romanticism/william-turner_cathedral-church-at-lincoln.jpg,william turner,0.021476651052456955,0.06126114482985925,0,0
Romanticism/jan-matejko_stanislaw-leszczynski.jpg,jan matejko,0.08523437058375324,0.24312706427363823,1,0
Romanticism/thomas-cole_view-of-monte-video-seat-of-daniel-wadsworth-1828.jpg,thomas cole,0.0,0.0,0,0
Romanticism/alphonse-mucha_the-red-cape-1902.jpg,alphonse mucha,0.16116890907346784,0.4597267915143875,-1,1
Romanticism/john-collier_the-water-nymph-1923.jpg,john collier,0.2885162201262694,0.8229790531004095,-1,1
Romanticism/eugene-delacroix_medea-1838(1).jpg,eugene delacroix,0.19898921983965306,0.5676074629327789,-1,1
Romanticism/eugene-delacroix_faust-11(1).jpg,eugene delacroix,0.09580595722921478,0.27328202181274375,1,0
Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,louis janmot,0.2663325786533683,0.7597012510908828,-1,1
Romanticism/william-shayer_the-road-side-inn-somerset.jpg,william shayer,0.1807891687552114,0.5156926665955135,-1,1
Romanticism/caspar-david-friedrich_man-and-woman.jpg,caspar david friedrich,0.3196733039930524,0.9118531807554615,-1,1
Romanticism/dante-gabriel-rossetti_writing-on-the-sand-1859.jpg,dante gabriel rossetti,0.19160280991291487,0.5465380733343083,-1,1
Romanticism/adolphe-joseph-thomas-monticelli_elegant-gathering.jpg,adolphe joseph thomas monticelli,0.18488644432765336,0.5273799539494931,-1,1
Romanticism/francisco-goya_self-portrait-1815.jpg,francisco goya,0.0982816154908846,0.2803437214672642,1,0
Romanticism/franz-richard-unterberger_genoa.jpg,franz richard unterberger,0.14371710829854029,0.4099463442647974,-1,1
Romanticism/john-collier_a-glass-of-wine-with-caesar-borgia-1893.jpg,john collier,0.10172794128940758,0.2901742049704193,1,0
