filename,artist,if_global_score,if_global_norm,if_global_flag
Impressionism/claude-monet_water-lily-pond-at-giverny-1919.jpg,claude monet,-0.042447622099872906,0.285470061665519,False
Impressionism/claude-monet_dandelions.jpg,claude monet,0.012687686619897887,0.7045352597593159,True
Impressionism/claude-monet_the-tea-set.jpg,claude monet,-0.02513470110854854,0.41705983296229177,False
Impressionism/edgar-degas_seated-bather-1899.jpg,edgar degas,-0.06322254750289547,0.12756674287482134,False
Impressionism/victor-brauner_theo-brauner.jpg,victor brauner,-0.029788651184955217,0.3816867017334346,False
Impressionism/claude-monet_cliffs-near-pourville.jpg,claude monet,-0.026552175674854128,0.40628607883422674,False
Impressionism/cornelis-vreedenburgh_view-on-the-amstel.jpg,cornelis vreedenburgh,-0.035431373639802644,0.3387982395440316,False
Impressionism/edouard-manet_lady-in-a-fur.jpg,edouard manet,-0.04808857676104039,0.24259503588965706,False
Impressionism/claude-monet_zuiderkerk-in-amsterdam.jpg,claude monet,-0.051345426418928364,0.21784080164783215,False
Impressionism/william-merritt-chase_sunlight-and-shadow-shinnecock-hills.jpg,william merritt chase,-0.038945726378997514,0.31208680977209546,False
Impressionism/pierre-auguste-renoir_the-swimmer-sitting.jpg,pierre auguste renoir,-0.05275819035071477,0.2071028514906483,False
Impressionism/guy-rose_the-bridge-at-vernon.jpg,guy rose,-0.018202369510730954,0.4697501865985921,False
Impressionism/santiago-rusinol_la-butte.jpg,santiago rusinol,-0.01805361640701314,0.4708808096117578,False
Impressionism/edgar-degas_the-tub-1886-1.jpg,edgar degas,-0.0027682025973491675,0.5870601711647935,False
Impressionism/childe-hassam_lady-in-the-park-aka-in-the-garden.jpg,childe hassam,-0.03278928799414088,0.358879856391549,False
Impressionism/camille-pissarro_pink-peonies-1873.jpg,camille pissarro,-0.002476336173669824,0.5892785510650089,False
Impressionism/wilhelm-leibl_m-dchen-am-fenster-1899.jpg,wilhelm leibl,-0.032120724437056325,0.36396138628579383,False
Impressionism/nicolae-vermont_reading-1919.jpg,nicolae vermont,-0.03147913425216786,0.36883790052264814,False
Impressionism/max-slevogt_the-dancer-marietta-di-rigardo.jpg,max slevogt,-0.016447181777967113,0.4830907865154422,False
Impressionism/zinaida-serebriakova_in-the-studio-braz-france-1906.jpg,zinaida serebriakova,-0.06086177188082492,0.1455102155185728,False
Impressionism/pierre-auguste-renoir_wilhelm-muhlfeld-1910.jpg,pierre auguste renoir,-0.03351570074027982,0.3533586339947401,False
Impressionism/robert-julian-onderdonk_hudson-river-view-1912.jpg,robert julian onderdonk,-0.06278828362784467,0.1308674385823233,False
Impressionism/giuseppe-de-nittis_breakfast-in-the-garden-1883.jpg,giuseppe de nittis,-0.03337942910210051,0.3543943895273413,False
Impressionism/camille-pissarro_old-wingrower-in-moret-1902.jpg,camille pissarro,-0.04415493884834831,0.2724933132256913,False
Impressionism/pierre-auguste-renoir_algerian-woman-seated-1882.jpg,pierre auguste renoir,-0.04650665005051546,0.2546187362317625,False
