filename,artist,ae_recon_error,ae_anomaly_score
Impressionism/claude-monet_water-lily-pond-at-giverny-1919.jpg,claude monet,0.0031777534,0.21012479
Impressionism/claude-monet_dandelions.jpg,claude monet,0.008609105,0.89861995
Impressionism/claude-monet_the-tea-set.jpg,claude monet,0.0027374018,0.15430443
Impressionism/edgar-degas_seated-bather-1899.jpg,edgar degas,0.0027490202,0.15577723
Impressionism/victor-brauner_theo-brauner.jpg,victor brauner,0.0036603557,0.27130097
Impressionism/claude-monet_cliffs-near-pourville.jpg,claude monet,0.0027897775,0.16094375
Impressionism/cornelis-vreedenburgh_view-on-the-amstel.jpg,cornelis vreedenburgh,0.0033316088,0.229628
Impressionism/edouard-manet_lady-in-a-fur.jpg,edouard manet,0.0026106548,0.1382376
Impressionism/claude-monet_zuiderkerk-in-amsterdam.jpg,claude monet,0.0029912929,0.18648846
Impressionism/william-merritt-chase_sunlight-and-shadow-shinnecock-hills.jpg,william merritt chase,0.002939,0.17985967
Impressionism/pierre-auguste-renoir_the-swimmer-sitting.jpg,pierre auguste renoir,0.0025727362,0.13343091
Impressionism/guy-rose_the-bridge-at-vernon.jpg,guy rose,0.0040902216,0.32579213
Impressionism/santiago-rusinol_la-butte.jpg,santiago rusinol,0.005135932,0.45834965
Impressionism/edgar-degas_the-tub-1886-1.jpg,edgar degas,0.0058364742,0.5471526
Impressionism/childe-hassam_lady-in-the-park-aka-in-the-garden.jpg,childe hassam,0.0053543514,0.48603716
Impressionism/camille-pissarro_pink-peonies-1873.jpg,camille pissarro,0.004660478,0.3980796
Impressionism/wilhelm-leibl_m-dchen-am-fenster-1899.jpg,wilhelm leibl,0.002799179,0.16213551
Impressionism/nicolae-vermont_reading-1919.jpg,nicolae vermont,0.0019136838,0.04988737
Impressionism/max-slevogt_the-dancer-marietta-di-rigardo.jpg,max slevogt,0.0032824632,0.22339813
Impressionism/zinaida-serebriakova_in-the-studio-braz-france-1906.jpg,zinaida serebriakova,0.002224281,0.08925964
Impressionism/pierre-auguste-renoir_wilhelm-muhlfeld-1910.jpg,pierre auguste renoir,0.0029305413,0.17878741
Impressionism/robert-julian-onderdonk_hudson-river-view-1912.jpg,robert julian onderdonk,0.0024912348,0.12309954
Impressionism/giuseppe-de-nittis_breakfast-in-the-garden-1883.jpg,giuseppe de nittis,0.003943068,0.30713847
Impressionism/camille-pissarro_old-wingrower-in-moret-1902.jpg,camille pissarro,0.0027183446,0.15188868
Impressionism/pierre-auguste-renoir_algerian-woman-seated-1882.jpg,pierre auguste renoir,0.0023331959,0.103066035
Impressionism/pierre-auguste-renoir_roses-in-a-vase-1917.jpg,pierre auguste renoir,0.0038014012,0.28918034
Impressionism/eugene-boudin_laundresses-on-the-banks-of-the-touques-1.jpg,eugene boudin,0.0035841712,0.2616436
Impressionism/alfred-sisley_the-island-of-saint-denis-1872.jpg,alfred sisley,0.0040710107,0.3233569
Impressionism/nicolae-vermont_summer-day-1895.jpg,nicolae vermont,0.003091447,0.19918433
