filename,artist,painting_swd,painting_swd_norm
Realism/vasily-polenov_winter-imochentsy-1880.jpg,vasily polenov,0.0540748055353092,0.6776881154628858
Realism/ivan-vladimirov_the-soldier-on-the-position-1916.jpg,ivan vladimirov,0.04866826539800341,0.7855619507632089
Realism/aleksey-savrasov_type-of-kiev-from-the-dnieper-to-the-pechersk-lavra-1852.jpg,aleksey savrasov,0.06878167821704707,0.38424966477874867
Realism/salvador-dali_portrait-of-the-marquis-de-cuevas.jpg,salvador dali,0.06459419329066661,0.4678003363355966
Realism/constantin-stahi_queen-elizabeth-and-princess-m-rioara-1877.jpg,constantin stahi,0.06503757858729514,0.45895370406275715
Realism/viktor-vasnetsov_pond-in-ochtir-1880.jpg,viktor vasnetsov,0.07472039125159666,0.265757665179144
Realism/pavel-fedotov_andrey-grigoriy-and-alexander-druzhinin.jpg,pavel fedotov,0.05788265596547855,0.6017120901823172
Realism/henri-fantin-latour_daisies-1872.jpg,henri fantin latour,0.08058816020652487,0.1486811752708116
Realism/john-singer-sargent_mrs-walter-bacon-virginia-purdy-barker-1896.jpg,john singer sargent,0.05894235372531192,0.5805685013604
Realism/jean-francois-millet_puy-de-dome.jpg,jean francois millet,0.05085779459338017,0.7418754329886414
Realism/david-burliuk_an-actor-1938.jpg,david burliuk,0.05415843010181421,0.6760195987248009
Impressionism/wilhelm-leibl_strickende-m-dchen-auf-der-ofenbank-1895.jpg,wilhelm leibl,0.0604188580475639,0.5511085916891851
Realism/vincent-van-gogh_scheveningen-road-1882.jpg,vincent van gogh,0.052889358642117246,0.7013407102214246
Realism/nicholas-roerich_skulls-1901.jpg,nicholas roerich,0.06265197759684138,0.5065523386425308
Realism/vasily-surikov_fourth-ecumenical-council-of-chalcedon-1876.jpg,vasily surikov,0.055044247705451764,0.6583453486768687
Realism/vasily-vereshchagin_letter-remained-unfinished-1901.jpg,vasily vereshchagin,0.049719344638481704,0.7645903226987872
Realism/ivan-shishkin_pine-forest-1885-1.jpg,ivan shishkin,0.08779262565035637,0.004934287431737405
Realism/ivan-shishkin_pines-1892.jpg,ivan shishkin,0.06904457569224222,0.3790042105289252
Realism/charles-francois-daubigny_the-banks-of-the-oise-1877.jpg,charles francois daubigny,0.06606243095170186,0.43850536698257614
Realism/alexey-bogolyubov_view-of-moscow-from-the-house-of-g-i-chludov-1878.jpg,alexey bogolyubov,0.06684904792086149,0.42281041471725345
Realism/thomas-eakins_anatomical-studies.jpg,thomas eakins,0.07414337925163285,0.2772704803751158
Realism/vincent-van-gogh_vase-with-flowers.jpg,vincent van gogh,0.07116824652075132,0.3366317299093968
Realism/vincent-van-gogh_still-life-with-scabiosa-and-ranunculus-1886.jpg,vincent van gogh,0.06708612005159446,0.4180802399038783
