filename,artist,lof_raw_score,lof_anomaly_score,lof_flag
Realism/vasily-polenov_winter-imochentsy-1880.jpg,vasily polenov,1.3373339,0.38990325,0
Realism/ivan-vladimirov_the-soldier-on-the-position-1916.jpg,ivan vladimirov,1.0734314,0.11895921,0
Realism/aleksey-savrasov_type-of-kiev-from-the-dnieper-to-the-pechersk-lavra-1852.jpg,aleksey savrasov,1.0304903,0.07487236,0
Realism/salvador-dali_portrait-of-the-marquis-de-cuevas.jpg,salvador dali,0.9823125,0.025409091,0
Realism/constantin-stahi_queen-elizabeth-and-princess-m-rioara-1877.jpg,constantin stahi,1.2699234,0.32069412,0
Realism/viktor-vasnetsov_pond-in-ochtir-1880.jpg,viktor vasnetsov,1.0126417,0.056547508,0
Realism/pavel-fedotov_andrey-grigoriy-and-alexander-druzhinin.jpg,pavel fedotov,1.073602,0.11913435,0
Realism/henri-fantin-latour_daisies-1872.jpg,henri fantin latour,0.9923134,0.035676822,0
Realism/john-singer-sargent_mrs-walter-bacon-virginia-purdy-barker-1896.jpg,john singer sargent,1.0026743,0.04631423,0
Realism/jean-francois-millet_puy-de-dome.jpg,jean francois millet,1.2162248,0.26556265,0
Realism/david-burliuk_an-actor-1938.jpg,david burliuk,1.122659,0.1695003,0
Impressionism/wilhelm-leibl_strickende-m-dchen-auf-der-ofenbank-1895.jpg,wilhelm leibl,1.0069526,0.050706685,0
Realism/vincent-van-gogh_scheveningen-road-1882.jpg,vincent van gogh,1.0898465,0.13581231,0
Realism/nicholas-roerich_skulls-1901.jpg,nicholas roerich,1.1621615,0.21005681,0
Realism/vasily-surikov_fourth-ecumenical-council-of-chalcedon-1876.jpg,vasily surikov,1.0016438,0.045256168,0
Realism/vasily-vereshchagin_letter-remained-unfinished-1901.jpg,vasily vereshchagin,1.1454833,0.19293359,0
Realism/ivan-shishkin_pine-forest-1885-1.jpg,ivan shishkin,1.0111268,0.054992173,0
Realism/ivan-shishkin_pines-1892.jpg,ivan shishkin,1.0499637,0.09486538,0
Realism/charles-francois-daubigny_the-banks-of-the-oise-1877.jpg,charles francois daubigny,0.9845284,0.02768414,0
Realism/alexey-bogolyubov_view-of-moscow-from-the-house-of-g-i-chludov-1878.jpg,alexey bogolyubov,1.0435808,0.08831213,0
Realism/thomas-eakins_anatomical-studies.jpg,thomas eakins,1.1945943,0.24335499,0
Realism/vincent-van-gogh_vase-with-flowers.jpg,vincent van gogh,1.0710186,0.116482034,0
Realism/vincent-van-gogh_still-life-with-scabiosa-and-ranunculus-1886.jpg,vincent van gogh,1.0610268,0.106223665,0
Realism/john-singer-sargent_my-dining-room.jpg,john singer sargent,1.2309341,0.2806645,0
Realism/vincent-van-gogh_church-pew-with-worshippers-1882(1).jpg,vincent van gogh,0.9929964,0.036378056,0
Realism/james-tissot_in-church.jpg,james tissot,1.0351875,0.07969489,0
Realism/isaac-levitan_at-twilight-river-istra-1885.jpg,isaac levitan,0.9958414,0.039298955,0
Impressionism/theo-van-rysselberghe_spaarnwoude-island-1883.jpg,theo van rysselberghe,1.02194,0.06609393,0
Realism/vincent-van-gogh_still-life-with-basket-of-apples-1885.jpg,vincent van gogh,1.1554056,0.20312072,0
Realism/boris-kustodiev_portrait-of-elizabeth-pushkina.jpg,boris kustodiev,1.0165071,0.060516126,0
Realism/odilon-redon_wildflowers-in-a-long-necked-vase.jpg,odilon redon,1.115263,0.16190697,0
Realism/john-singer-sargent_mrs-ernest-g-raphael-florence-cecilia-sassoon-1905.jpg,john singer sargent,1.0230421,0.06722543,0
Realism/vasily-vereshchagin_retired-butler-1888.jpg,vasily vereshchagin,0.991772,0.035120986,0
Realism/william-adolphe-bouguereau_psyche-and-amour-1889.jpg,william adolphe bouguereau,1.0831857,0.12897378,0
Realism/mihaly-munkacsy_milton-1878.jpg,mihaly munkacsy,0.99729127,0.040787525,0
Realism/ivan-shishkin_cape-ai-todor-crimea-1879.jpg,ivan shishkin,0.9832616,0.0263835,0
Realism/ilya-repin_street-in-tiflis-1881.jpg,ilya repin,1.0644343,0.10972206,0
Realism/henri-fantin-latour_vase-of-peonies-1875.jpg,henri fantin latour,1.0016747,0.045287866,0
Realism/vincent-van-gogh_the-potato-eaters-1885-1.jpg,vincent van gogh,0.99282724,0.036204383,0
Realism/ilya-repin_zaporozhets.jpg,ilya repin,1.1032069,0.14952919,0
Realism/ivan-kramskoy_portrait-of-the-photographer-andrey-denier-1883.jpg,ivan kramskoy,1.2053995,0.25444853,0
Realism/volodymyr-orlovsky_sunset-over-the-river-1890.jpg,volodymyr orlovsky,0.98170584,0.024786249,0
Realism/camille-corot_the-bridge-at-nantes-1870.jpg,camille corot,1.0974128,0.14358054,0
Realism/isaac-levitan_landscare-distant-view.jpg,isaac levitan,1.0658906,0.111217186,0
Realism/arkhip-kuindzhi_forgotten-village-1873.jpg,arkhip kuindzhi,1.0183588,0.06241721,0
Realism/vasily-surikov_the-good-samaritan-1874.jpg,vasily surikov,1.0538151,0.09881956,0
Realism/john-singer-sargent_nude-1.jpg,john singer sargent,1.1952047,0.24398175,0
Realism/vasily-surikov_wanderer.jpg,vasily surikov,1.0465926,0.09140431,0
Realism/vasily-perov_shy-girl-study-for-the-painting-the-janitor-who-gives-an-apartment-to-her-mistress-1864.jpg,vasily perov,1.0314469,0.07585454,0
Realism/edgar-degas_a-roman-beggar-woman-1857.jpg,edgar degas,1.0128686,0.056780536,0
Impressionism/vasily-surikov_maria-s-head.jpg,vasily surikov,1.0293467,0.07369827,0
Realism/vasily-surikov_head-of-khakasy-1893.jpg,vasily surikov,1.3446356,0.39739975,0
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,1.1028583,0.14917132,0
Realism/vasily-perov_court-pugacheva-1875.jpg,vasily perov,1.0110705,0.054934405,0
Realism/vincent-van-gogh_still-life-with-clogs-and-pots-1884.jpg,vincent van gogh,1.1779019,0.2262172,0
Realism/theodore-rousseau_not_detected_198951.jpg,theodore rousseau,0.9991458,0.042691547,0
Realism/pyotr-konchalovsky_in-the-cathedral-of-yuryev-abbot-bessarion-1926.jpg,pyotr konchalovsky,1.1390411,0.18631952,0
Realism/thomas-eakins_mrs-richard-day.jpg,thomas eakins,0.97975475,0.022783091,0
Realism/camille-corot_the-lac-de-nemi.jpg,camille corot,1.2289932,0.27867174,0
Realism/ilya-repin_n-wentzell-1879.jpg,ilya repin,1.056629,0.10170846,0
Realism/edouard-manet_polichinelle-1873.jpg,edouard manet,1.0931511,0.1392051,0
Realism/aleksey-savrasov_type-in-the-swiss-alps-mount-small-ruhen-1862.jpg,aleksey savrasov,1.1520563,0.19968206,0
Realism/vasily-polenov_what-people-think-about-me.jpg,vasily polenov,1.0873762,0.13327615,0
Realism/vladimir-makovsky_at-the-boulevard-1887.jpg,vladimir makovsky,1.2376336,0.2875427,0
Realism/vincent-van-gogh_woman-with-shawl-sewing-1883.jpg,vincent van gogh,0.9903019,0.033611674,0
Realism/pyotr-konchalovsky_lilacs.jpg,pyotr konchalovsky,1.1153919,0.16203928,0
Realism/henry-herbert-la-thangue_study-of-the-bust-of-a-young-cornishwoman-with-a-window-behind.jpg,henry herbert la thangue,1.1457487,0.19320615,0
Realism/camille-corot_marshy-pastures.jpg,camille corot,1.0766875,0.122302175,0
Realism/edouard-manet_portrait-of-emile-zola-1868.jpg,edouard manet,1.0872537,0.13315034,0
Realism/henri-fantin-latour_flowers-roses-1883-1.jpg,henri fantin latour,1.1439333,0.19134228,0
Realism/vincent-van-gogh_sien-s-mother-s-house-closer-view-1882.jpg,vincent van gogh,1.0615746,0.10678605,0
Realism/camille-corot_voltarra-the-citadel-1834.jpg,camille corot,1.0127019,0.056609314,0
Realism/arthur-segal_the-artist-in-the-studio.jpg,arthur segal,1.2049224,0.25395873,0
Realism/vasily-surikov_head-of-girl-portrait-of-z-s-khaminova-1908.jpg,vasily surikov,1.3222935,0.37446153,0
Realism/vincent-van-gogh_head-of-a-woman.jpg,vincent van gogh,1.1836555,0.23212436,0
Realism/ivan-shishkin_alley-of-the-summer-garden-in-st-petersburg-1869.jpg,ivan shishkin,1.1492268,0.196777,0
Realism/vincent-van-gogh_two-hands-2.jpg,vincent van gogh,1.0852813,0.13112527,0
Realism/ilya-repin_old-farmer-1885.jpg,ilya repin,1.1564214,0.20416361,0
Realism/isaac-levitan_the-lake-eventide.jpg,isaac levitan,1.1641657,0.21211456,0
Realism/vasily-perov_yaroslavna-s-lament-1881.jpg,vasily perov,1.1226099,0.16944988,0
Realism/vincent-van-gogh_sien-sewing-half-figure-1883-1.jpg,vincent van gogh,1.0181823,0.06223595,0
Realism/anders-zorn_way-to-the-church.jpg,anders zorn,1.0530412,0.098025,0
Realism/mikhail-nesterov_portrait-of-maxim-gorky-1901.jpg,mikhail nesterov,0.9878666,0.031111367,0
Realism/isaac-levitan_spring-in-the-village.jpg,isaac levitan,1.0605161,0.10569935,0
Realism/isaac-levitan_the-last-rays-of-the-sun-a-lake-1899.jpg,isaac levitan,1.285702,0.33689365,0
Realism/james-tissot_a-luncheon-1868.jpg,james tissot,1.1804947,0.22887918,0
Realism/fyodor-vasilyev_peasant-s-house.jpg,fyodor vasilyev,1.1171739,0.16386889,0
Realism/martin-johnson-heade_portrait-of-a-man-1840.jpg,martin johnson heade,1.2208083,0.27026844,0
Realism/klavdy-lebedev_spat-on-the-terrace.jpg,klavdy lebedev,1.1209774,0.16777387,0
Realism/frits-thaulow_in-the-elbank-hamburg.jpg,frits thaulow,1.2051628,0.25420547,0
Realism/boris-kustodiev_portrait-of-vasily-vasilyevich-mate.jpg,boris kustodiev,1.0769633,0.12258538,0
Realism/ilya-repin_admiralty-1869.jpg,ilya repin,1.0641463,0.10942637,0
Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885-2.jpg,vincent van gogh,0.98046064,0.023507824,0
Realism/ivan-shishkin_forest-stream-1874.jpg,ivan shishkin,0.9705669,0.013350123,0
Realism/ilya-repin_portrait-of-the-surgeon-nikolay-pirogov-1881.jpg,ilya repin,1.2745664,0.32546097,0
Realism/pyotr-konchalovsky_blue-willows-1926.jpg,pyotr konchalovsky,0.98576486,0.028953569,0
Realism/isaac-levitan_a-yard.jpg,isaac levitan,1.0638409,0.10911281,0
Realism/julius-leblanc-stewart_portrait-of-laure-hayman-1882(1).jpg,julius leblanc stewart,1.1158837,0.16254427,0
Realism/ivan-shishkin_pine-forest-1889.jpg,ivan shishkin,1.0786583,0.12432565,0
Realism/john-singer-sargent_ena-and-betty-daughters-of-asher-and-mrs-wertheimer-1901.jpg,john singer sargent,1.0676811,0.11305548,0
Realism/pyotr-konchalovsky_crimean-landscape-my-crimea-1947.jpg,pyotr konchalovsky,1.0398172,0.08444815,0
Realism/ivan-kramskoy_self-portrait-1867.jpg,ivan kramskoy,1.0115734,0.05545077,0
Realism/john-singer-sargent_gordon-greenough-1880.jpg,john singer sargent,1.0052347,0.048942924,0
Realism/isaac-levitan_river-in-the-forest-autumn-at-river-istra-1886.jpg,isaac levitan,1.0897458,0.1357089,0
Realism/ilya-repin_shiryaev-gully-on-the-volga-1870.jpg,ilya repin,1.1779206,0.22623642,0
Realism/vasily-polenov_golden-tsarina-s-chamber-window-1877.jpg,vasily polenov,1.1177611,0.16447179,0
Realism/thomas-eakins_portrait-of-sarah-sagehorn-frishmuth-1900.jpg,thomas eakins,1.0052474,0.048955895,0
Realism/gustave-courbet_the-wave-1866.jpg,gustave courbet,1.2277778,0.27742398,0
Realism/john-singer-sargent_temple-of-denderah-1891.jpg,john singer sargent,1.225827,0.27542105,0
Realism/henri-fantin-latour_yellow-and-red-roses-1879.jpg,henri fantin latour,0.9856771,0.02886349,0
Realism/vasily-polenov_fishing-boat-etretat-normandy-1874.jpg,vasily polenov,1.265302,0.3159493,0
Realism/arkhip-kuindzhi_on-a-valaam-island-1873.jpg,arkhip kuindzhi,1.0549471,0.09998178,0
Realism/ivan-shishkin_in-the-grove-1865.jpg,ivan shishkin,0.98967475,0.03296778,0
Realism/thomas-eakins_william-rush-carving-his-allegorical-figure-of-the-schuykill-river-1877.jpg,thomas eakins,1.1069423,0.15336427,0
Realism/valentin-serov_self-portrait-1885-1.jpg,valentin serov,1.035757,0.08027955,0
Realism/fyodor-vasilyev_autumn-forest-1873.jpg,fyodor vasilyev,1.0750731,0.12064476,0
Realism/anders-zorn_at-the-piano-1900.jpg,anders zorn,1.0563849,0.10145792,0
Realism/ivan-shishkin_winter-in-a-forest-rime-1877.jpg,ivan shishkin,1.1089836,0.15546009,0
Realism/n.c.-wyeth_the-death-of-guenever.jpg,n.c. wyeth,1.1979201,0.24676955,0
Realism/boris-kustodiev_portrait-of-vsevolod-voinov-1924.jpg,boris kustodiev,1.0027758,0.046418384,0
Realism/ivan-shishkin_creek-in-gurzuf.jpg,ivan shishkin,1.145358,0.19280496,0
Realism/salvador-dali_original-sin.jpg,salvador dali,1.2347672,0.2845998,0
Realism/vincent-van-gogh_edge-of-a-wood-1882(1).jpg,vincent van gogh,0.994713,0.038140472,0
Realism/isaac-levitan_autumn-landscape-village.jpg,isaac levitan,1.0265656,0.07084291,0
Realism/vasily-surikov_study-to-tsarevna-s-visit-of-nunnery-1.jpg,vasily surikov,1.1630771,0.2109969,0
Impressionism/vasily-surikov_venice-doge-s-palace-1900.jpg,vasily surikov,1.1183777,0.16510479,0
Realism/henri-fantin-latour_white-phlox-summer-chrysanthemum-and-larkspur.jpg,henri fantin latour,1.0027468,0.046388645,0
Realism/guntis-strupulis_pavasaris.jpg,guntis strupulis,1.244507,0.29459944,0
Realism/konstantinos-volanakis_moonlit-harbour.jpg,konstantinos volanakis,1.0652272,0.11053608,0
Realism/konstantin-bogaevsky_view-of-sudak-1.jpg,konstantin bogaevsky,1.1302978,0.17734294,0
Realism/ivan-shishkin_forest-5.jpg,ivan shishkin,1.000198,0.043771822,0
Realism/isaac-levitan_late-autumn.jpg,isaac levitan,0.99763423,0.04113964,0
Realism/mihaly-munkacsy_paris-saloon-wife-of-the-artist.jpg,mihaly munkacsy,1.0971495,0.14331017,0
Realism/mikhail-nesterov_the-korin-brothers-1930.jpg,mikhail nesterov,0.9879284,0.031174826,0
Realism/john-collier_mrs-huxley-1928.jpg,john collier,1.2134235,0.2626866,0
Realism/fyodor-bronnikov_exile-in-front-of-the-grave-1870.jpg,fyodor bronnikov,1.1249988,0.17190257,0
Realism/theodore-rousseau_town-in-auvergne-1830.jpg,theodore rousseau,0.98772705,0.03096811,0
Realism/ilya-repin_portrait-of-railroad-tycoon-and-patron-of-the-arts-savva-ivanovich-mamontov-1878.jpg,ilya repin,0.9884511,0.031711508,0
Realism/ivan-grohar_brna-1899.jpg,ivan grohar,0.99472886,0.038156748,0
Realism/jean-francois-millet_brushwood-collectors.jpg,jean francois millet,1.0570236,0.10211369,0
Realism/john-singer-sargent_jack-millet-as-a-baby-1888.jpg,john singer sargent,1.0352536,0.07976282,0
Realism/nikolay-bogdanov-belsky_portrait-of-feodor-chaliapin.jpg,nikolay bogdanov belsky,1.1582865,0.20607841,0
Realism/nikolai-ge_bay-in-livorno.jpg,nikolai ge,1.1133882,0.15998214,0
Realism/aleksey-savrasov_spring-1874.jpg,aleksey savrasov,1.2002718,0.24918406,0
Realism/alexey-venetsianov_full-scale-class.jpg,alexey venetsianov,1.0543804,0.09939993,0
Realism/vladimir-makovsky_a-party-1875.jpg,vladimir makovsky,1.1404178,0.187733,0
Realism/winslow-homer_sailing-off-gloucester.jpg,winslow homer,1.3537772,0.40678522,0
Realism/ivan-kramskoy_kramskoi-ivan-mina-moiseev-sun-1882.jpg,ivan kramskoy,1.0203136,0.064424165,0
Realism/vasily-surikov_boyarynya-morozova-study-1887.jpg,vasily surikov,1.0354389,0.079953015,0
Realism/nikolay-bogdanov-belsky_portrait-of-m-sheremetova.jpg,nikolay bogdanov belsky,1.0270263,0.071315944,0
Realism/jean-francois-millet_the-knitting-shepherdess-1857.jpg,jean francois millet,1.1580632,0.20584917,0
Realism/camille-pissarro_landscape-with-factory-1867.jpg,camille pissarro,1.1648885,0.2128566,0
Realism/isaac-levitan_forest-gave.jpg,isaac levitan,1.0333111,0.077768475,0
Realism/fyodor-vasilyev_tide-near-the-shore-of-the-crimea.jpg,fyodor vasilyev,1.0480576,0.09290837,0
Realism/mykola-yaroshenko_portrait-of-nikolaj-nikolajewitsch-ge-1890.jpg,mykola yaroshenko,1.0278301,0.07214122,0
Realism/ilya-repin_railway-guard-hotkovo-1882.jpg,ilya repin,1.2110093,0.26020798,0
Realism/antã³nio-de-carvalho-da-silva-porto_lugar-do-prado-santa-marta-minho-1892.jpg,antã³nio de carvalho da silva porto,0.97255564,0.015391895,0
Realism/vasily-surikov_yermak-s-conquest-of-siberia-study-2.jpg,vasily surikov,1.1195879,0.1663473,0
Realism/boris-kustodiev_interior-the-female-figure-at-the-window-in-studio-1920.jpg,boris kustodiev,1.0436709,0.088404655,0
Realism/ivan-shishkin_fallen-tree.jpg,ivan shishkin,1.0245669,0.06879092,0
Realism/valentin-serov_lilacs-in-vase-1887.jpg,valentin serov,1.1124388,0.15900743,0
Realism/henri-fantin-latour_flowers-in-an-earthenware-vase-1883.jpg,henri fantin latour,0.9711477,0.0139464075,0
Realism/m.c.-escher_emblemata-dice.jpg,m.c. escher,1.3789331,0.43261236,0
Realism/pyotr-konchalovsky_skating-rink-dynamo-1948.jpg,pyotr konchalovsky,1.0902648,0.13624178,0
Realism/boris-kustodiev_portrait-of-l-i-shetalova-woman-with-a-cup-1920.jpg,boris kustodiev,1.0482054,0.09306013,0
Realism/ivan-shishkin_birch-grove-1896.jpg,ivan shishkin,1.044569,0.08932675,0
Realism/viktor-vasnetsov_children-are-ruining-the-nest.jpg,viktor vasnetsov,1.0410448,0.08570853,0
Realism/vincent-van-gogh_man-loading-a-cart-1885.jpg,vincent van gogh,1.0205029,0.06461852,0
Realism/camille-corot_seine-landscape-near-chatou-1855.jpg,camille corot,1.003536,0.047198866,0
Realism/ilya-repin_the-young-soldier-parisian-style.jpg,ilya repin,1.1021403,0.14843416,0
Realism/ivan-shishkin_a-woman-under-an-umbrella-on-a-flowering-meadow-1881.jpg,ivan shishkin,1.1253675,0.17228113,0
Realism/n.c.-wyeth_tristram-and-isolde.jpg,n.c. wyeth,1.159008,0.20681924,0
Realism/jean-francois-millet_laundress.jpg,jean francois millet,1.0536911,0.098692276,0
Realism/vasily-surikov_self-portrait-man-with-hurt-hand-1913.jpg,vasily surikov,0.9876057,0.030843515,0
Realism/george-pemba_self-portrait-1987.jpg,george pemba,1.0673145,0.11267913,0
Realism/theodore-gericault_scene-of-cannibalism-for-the-raft-of-the-medusa.jpg,theodore gericault,1.1729469,0.22113006,0
Realism/edouard-manet_madame-manet-at-the-piano-1868.jpg,edouard manet,1.0066155,0.050360568,0
Realism/vincent-van-gogh_sale-of-building-scrap-1885.jpg,vincent van gogh,1.1166128,0.1632928,0
Realism/koloman-moser_blooming-flowers-with-garden-fence.jpg,koloman moser,1.1659453,0.2139416,0
Realism/vasily-vereshchagin_on-the-way-bad-news-from-france-1895.jpg,vasily vereshchagin,1.0732837,0.11880757,0
Realism/pyotr-konchalovsky_autumn-bouquet-1919.jpg,pyotr konchalovsky,1.0828618,0.12864125,0
Realism/boris-kustodiev_portrait-of-a-n-protasova-1900.jpg,boris kustodiev,1.0848248,0.13065664,0
