filename,artist,lof_raw_score,lof_anomaly_score,lof_flag
Realism/vasily-polenov_winter-imochentsy-1880.jpg,vasily polenov,1.1239982,0.6709638,0
Realism/ivan-vladimirov_the-soldier-on-the-position-1916.jpg,ivan vladimirov,1.0230286,0.24587625,0
Realism/aleksey-savrasov_type-of-kiev-from-the-dnieper-to-the-pechersk-lavra-1852.jpg,aleksey savrasov,1.0065405,0.17646052,0
Realism/salvador-dali_portrait-of-the-marquis-de-cuevas.jpg,salvador dali,0.9958537,0.13146842,0
Realism/constantin-stahi_queen-elizabeth-and-princess-m-rioara-1877.jpg,constantin stahi,1.0223309,0.24293877,0
Realism/viktor-vasnetsov_pond-in-ochtir-1880.jpg,viktor vasnetsov,0.98879004,0.1017299,0
Realism/pavel-fedotov_andrey-grigoriy-and-alexander-druzhinin.jpg,pavel fedotov,1.0320415,0.28382123,0
Realism/henri-fantin-latour_daisies-1872.jpg,henri fantin latour,0.9955556,0.13021323,0
Realism/john-singer-sargent_mrs-walter-bacon-virginia-purdy-barker-1896.jpg,john singer sargent,0.9964549,0.13399939,0
Realism/jean-francois-millet_puy-de-dome.jpg,jean francois millet,1.0473964,0.34846613,0
Realism/david-burliuk_an-actor-1938.jpg,david burliuk,1.0019786,0.15725465,0
Impressionism/wilhelm-leibl_strickende-m-dchen-auf-der-ofenbank-1895.jpg,wilhelm leibl,0.9944156,0.12541376,0
Realism/vincent-van-gogh_scheveningen-road-1882.jpg,vincent van gogh,1.0228155,0.2449789,0
Realism/nicholas-roerich_skulls-1901.jpg,nicholas roerich,1.0118439,0.19878806,0
Realism/vasily-surikov_fourth-ecumenical-council-of-chalcedon-1876.jpg,vasily surikov,1.0119165,0.19909371,0
Realism/vasily-vereshchagin_letter-remained-unfinished-1901.jpg,vasily vereshchagin,1.0128874,0.203181,0
Realism/ivan-shishkin_pine-forest-1885-1.jpg,ivan shishkin,1.0135405,0.20593078,0
Realism/ivan-shishkin_pines-1892.jpg,ivan shishkin,1.0364493,0.30237818,0
Realism/charles-francois-daubigny_the-banks-of-the-oise-1877.jpg,charles francois daubigny,0.9893406,0.10404782,0
Realism/alexey-bogolyubov_view-of-moscow-from-the-house-of-g-i-chludov-1878.jpg,alexey bogolyubov,0.99694586,0.13606638,0
Realism/thomas-eakins_anatomical-studies.jpg,thomas eakins,1.0287908,0.27013552,0
Realism/vincent-van-gogh_vase-with-flowers.jpg,vincent van gogh,1.0285611,0.2691684,0
Realism/vincent-van-gogh_still-life-with-scabiosa-and-ranunculus-1886.jpg,vincent van gogh,1.0401967,0.3181547,0
Realism/john-singer-sargent_my-dining-room.jpg,john singer sargent,1.0407507,0.32048744,0
Realism/vincent-van-gogh_church-pew-with-worshippers-1882(1).jpg,vincent van gogh,0.9832977,0.078606874,0
Realism/james-tissot_in-church.jpg,james tissot,1.0017828,0.15643007,0
Realism/isaac-levitan_at-twilight-river-istra-1885.jpg,isaac levitan,1.0007484,0.15207528,0
Impressionism/theo-van-rysselberghe_spaarnwoude-island-1883.jpg,theo van rysselberghe,1.0061597,0.17485702,0
Realism/vincent-van-gogh_still-life-with-basket-of-apples-1885.jpg,vincent van gogh,1.0450728,0.33868352,0
Realism/boris-kustodiev_portrait-of-elizabeth-pushkina.jpg,boris kustodiev,0.99803936,0.1406701,0
Realism/odilon-redon_wildflowers-in-a-long-necked-vase.jpg,odilon redon,1.0112559,0.19631231,0
Realism/john-singer-sargent_mrs-ernest-g-raphael-florence-cecilia-sassoon-1905.jpg,john singer sargent,0.99170387,0.1139973,0
Realism/vasily-vereshchagin_retired-butler-1888.jpg,vasily vereshchagin,1.0058401,0.17351149,0
Realism/william-adolphe-bouguereau_psyche-and-amour-1889.jpg,william adolphe bouguereau,1.0107664,0.1942516,0
Realism/mihaly-munkacsy_milton-1878.jpg,mihaly munkacsy,0.99198353,0.1151747,0
Realism/ivan-shishkin_cape-ai-todor-crimea-1879.jpg,ivan shishkin,0.9985814,0.14295214,0
Realism/ilya-repin_street-in-tiflis-1881.jpg,ilya repin,1.0053331,0.171377,0
Realism/henri-fantin-latour_vase-of-peonies-1875.jpg,henri fantin latour,0.9970454,0.13648544,0
Realism/vincent-van-gogh_the-potato-eaters-1885-1.jpg,vincent van gogh,1.0058966,0.17374937,0
Realism/ilya-repin_zaporozhets.jpg,ilya repin,1.0601561,0.4021851,0
Realism/ivan-kramskoy_portrait-of-the-photographer-andrey-denier-1883.jpg,ivan kramskoy,1.0713083,0.44913632,0
Realism/volodymyr-orlovsky_sunset-over-the-river-1890.jpg,volodymyr orlovsky,0.98236704,0.07468872,0
Realism/camille-corot_the-bridge-at-nantes-1870.jpg,camille corot,1.0531083,0.3725136,0
Realism/isaac-levitan_landscare-distant-view.jpg,isaac levitan,1.0607703,0.4047708,0
Realism/arkhip-kuindzhi_forgotten-village-1873.jpg,arkhip kuindzhi,1.0071918,0.17920227,0
Realism/vasily-surikov_the-good-samaritan-1874.jpg,vasily surikov,1.0242751,0.2511239,0
Realism/john-singer-sargent_nude-1.jpg,john singer sargent,1.0631891,0.4149544,0
Realism/vasily-surikov_wanderer.jpg,vasily surikov,1.0191858,0.22969772,0
Realism/vasily-perov_shy-girl-study-for-the-painting-the-janitor-who-gives-an-apartment-to-her-mistress-1864.jpg,vasily perov,1.0330461,0.28805056,0
Realism/edgar-degas_a-roman-beggar-woman-1857.jpg,edgar degas,1.0098217,0.19027421,0
Impressionism/vasily-surikov_maria-s-head.jpg,vasily surikov,0.9959009,0.13166717,0
Realism/vasily-surikov_head-of-khakasy-1893.jpg,vasily surikov,1.0516486,0.36636811,0
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,1.0226457,0.24426423,0
Realism/vasily-perov_court-pugacheva-1875.jpg,vasily perov,0.9887885,0.10172337,0
Realism/vincent-van-gogh_still-life-with-clogs-and-pots-1884.jpg,vincent van gogh,1.0273434,0.26404172,0
Realism/theodore-rousseau_not_detected_198951.jpg,theodore rousseau,1.0023711,0.15890683,0
Realism/pyotr-konchalovsky_in-the-cathedral-of-yuryev-abbot-bessarion-1926.jpg,pyotr konchalovsky,1.0700588,0.44387612,0
Realism/thomas-eakins_mrs-richard-day.jpg,thomas eakins,0.9939933,0.123635866,0
Realism/camille-corot_the-lac-de-nemi.jpg,camille corot,1.0490006,0.3552199,0
Realism/ilya-repin_n-wentzell-1879.jpg,ilya repin,1.0195005,0.23102269,0
Realism/edouard-manet_polichinelle-1873.jpg,edouard manet,1.0196593,0.23169118,0
Realism/aleksey-savrasov_type-in-the-swiss-alps-mount-small-ruhen-1862.jpg,aleksey savrasov,1.1208494,0.6577072,0
Realism/vasily-polenov_what-people-think-about-me.jpg,vasily polenov,1.0410526,0.32175818,0
Realism/vladimir-makovsky_at-the-boulevard-1887.jpg,vladimir makovsky,1.0910474,0.53223926,0
Realism/vincent-van-gogh_woman-with-shawl-sewing-1883.jpg,vincent van gogh,0.9885939,0.100904055,0
Realism/pyotr-konchalovsky_lilacs.jpg,pyotr konchalovsky,1.0317345,0.2825284,0
Realism/henry-herbert-la-thangue_study-of-the-bust-of-a-young-cornishwoman-with-a-window-behind.jpg,henry herbert la thangue,1.0226157,0.24413775,0
